gene symbol	pc1	mouse_spleen_and_lymph_nodes_th0_cells	mouse_spleen_and_lymph_nodes_th17_cells	mouse_spleen_and_lymph_nodes_exfoxp3th17_cells	mouse_spleen_and_lymph_nodestreg_cells
aldh2	-0.008334755952736523	4.7958825	-3.7033674999999997	1.9580725	-3.0505874999999993
aldh2	-0.008334755952736523	19.018525	-9.485575	3.6744249999999994	-13.207375
aldh2	-0.008334755952736523	121.35147500000002	-54.820524999999975	28.588475000000017	-95.11942499999998
aldh2	-0.008334755952736523	6.256172500000001	-1.6169174999999996	-0.7067374999999991	-3.9325174999999994
anp32b	0.00819265007173977	185.44750000000022	69.30749999999989	-686.8624999999997	432.1075000000001
anp32e	0.003379610705822861	163.73500000000013	-71.00499999999988	-533.7249999999999	440.9949999999999
anp32e	0.003379610705822861	-7.6875	122.0625	-142.13750000000005	27.762500000000045
apbb1ip	-0.004117302208063914	1.9320749999999975	-1.2989250000000006	1.0907749999999972	-1.7239250000000013
apbb1ip	-0.004117302208063914	9.301775	-11.615525	11.889975	-9.576224999999999
apex1	0.006685212367853861	-19.923250000000024	116.99375000000003	-78.42525000000006	-18.645250000000004
apex1	0.006685212367853861	-39.34724999999992	193.80874999999997	-144.54725000000002	-9.914250000000038
apex1	0.006685212367853861	-18.859499999999997	127.14850000000001	-111.55649999999997	3.267500000000041
apoe	-0.015030533469080828	3.7098355000000005	0.9262955000000002	-0.7138845000000003	-3.9222465
app	-0.0022275279686540033	1.2464049999999993	1.5029050000000002	4.8209050000000016	-7.570215
app	-0.0022275279686540033	-10.728929999999998	1.093670000000003	51.445870000000006	-41.81061
app	-0.0022275279686540033	1.0108880000000002	-0.838438	0.9036280000000001	-1.0760779999999999
app	-0.0022275279686540033	-2.603777	-0.5091009999999998	0.22235899999999997	2.890519
arhgdib	-0.026480021413137243	388.82500000000005	-353.0450000000001	104.29499999999985	-140.07500000000005
arhgef18	-0.002657397331651737	309.86075000000005	-191.29024999999996	-55.53324999999995	-63.03724999999997
arhgef18	-0.002657397331651737	-1.6041075000000002	-0.038457500000000255	1.8355224999999997	-0.19295750000000034
arhgef18	-0.002657397331651737	16.0336325	-7.929997499999999	-2.9171674999999997	-5.186467499999999
arhgef18	-0.002657397331651737	8.434579999999999	-6.98584	0.06738	-1.516119999999999
atf5	0.0046995231680701365	-5.9678	10.770499999999998	2.059100000000001	-6.861800000000002
atp6v0d1	-0.002546880234504338	-35.019499999999994	14.473500000000172	205.0324999999999	-184.4865000000001
atp6v1d	-0.002397838152990239	-62.09775000000013	-90.50774999999999	503.95225000000005	-351.3467499999998
atp6v1d	-0.002397838152990239	-168.75625000000025	-128.59725000000003	621.43975	-324.08625000000006
atp6v1d	-0.002397838152990239	-125.7460000000001	-89.44600000000014	741.394	-526.2020000000002
aw112010	0.0042848561539147074	-811.9692500000001	-1089.73225	472.2707499999997	1429.43075
banf1	0.008741317448585847	207.11099999999988	-59.274000000000115	-276.3050000000001	128.46800000000007
banf1	0.008741317448585847	315.5652500000001	-88.78874999999994	-464.07174999999995	237.29525000000012
banf1	0.008741317448585847	223.55200000000013	-37.887999999999806	-315.5699999999999	129.90599999999995
bax	0.004119313811536694	-98.31799999999998	-8.016999999999825	-92.03800000000001	198.37300000000005
bcl2l1	0.0072802337836917926	0.03275499999999987	-7.7606850000000005	1.6370149999999999	6.090914999999999
bcl2l1	0.0072802337836917926	-4.29025	31.67774999999999	-6.577249999999992	-20.810249999999996
bcl2l1	0.0072802337836917926	1.4097547499999998	1.17530475	-2.4371142499999996	-0.1479452499999998
bcl2l1	0.0072802337836917926	0.44131999999999927	1.567919999999999	-4.070960000000001	2.0617199999999993
bhlhe40	0.0076301952676455	-336.569325	358.57177500000006	79.220775	-101.22322500000001
bola2	0.004056663159678324	8.965750000000185	124.08474999999999	-124.00025	-9.050250000000005
bola2	0.004056663159678324	-57.40224999999998	73.70274999999998	-116.78524999999999	100.48475000000002
bola2	0.004056663159678324	6.666499999999985	99.66649999999998	-101.2835	-5.049500000000023
bola2	0.004056663159678324	-2.5818499999999993	-1.7267499999999991	5.19115	-0.8825499999999984
bola2	0.004056663159678324	7.7672000000000025	-3.412700000000001	17.390299999999996	-21.744800000000005
bsg	0.00454847492052105	-216.57425	447.88374999999996	-300.03925000000004	68.72974999999997
btf3	0.005117352780018392	13.1400000000001	114.88999999999987	-141.97000000000003	13.940000000000055
btf3	0.005117352780018392	6.675225000000001	1.2928250000000006	-2.611774999999998	-5.356274999999998
btf3	0.005117352780018392	-233.26749999999993	402.9324999999999	326.74249999999984	-496.40750000000025
btg2	-0.0033771802451320696	316.019	-235.63400000000001	240.62099999999998	-321.00600000000003
btg2	-0.0033771802451320696	70.00449999999995	-101.47150000000002	216.46549999999996	-184.99850000000004
bud31	0.003497164071133852	93.10249999999996	-132.0374999999999	-61.83750000000009	100.77250000000004
c1qbp	0.011892934307638495	-138.81624999999985	334.3597500000001	-276.19224999999983	80.64875000000006
c1qbp	0.011892934307638495	-114.22500000000014	403.31500000000005	-476.7550000000001	187.66499999999996
c3	-0.0024714320914291164	-4.7673125	10.8431575	-1.6199325	-4.4559125
canx	0.004454393219516292	-312.35749999999985	568.6824999999999	-485.7974999999999	229.4725000000003
canx	0.004454393219516292	-55.98900000000003	114.56399999999996	-170.20000000000005	111.625
canx	0.004454393219516292	-14.382874999999999	33.372125	-4.767274999999998	-14.221975
caprin1	0.0032535510089646523	-259.4720000000002	-15.846000000000004	177.48399999999992	97.83400000000006
caprin1	0.0032535510089646523	0.924825000000002	-1.497474999999998	-2.2308749999999975	2.8035250000000005
caprin1	0.0032535510089646523	-124.45249999999999	55.01650000000001	112.11649999999997	-42.680499999999995
caprin1	0.0032535510089646523	-13.699675	-4.097474999999996	14.302225	3.494925000000002
ccl22	0.008512216412796038	-1.59993075	-1.76659075	-2.59308775	5.95960925
ccl4	0.006166011137698207	-6.705574999999998	-6.665074999999998	-7.922374999999999	21.293025
ccnd2	0.010884150361358529	56.3275000000001	321.73749999999995	-1014.3725	636.3075000000001
ccnd2	0.010884150361358529	-0.17875000000003638	83.53124999999994	-274.3117500000001	190.95925
ccnd2	0.010884150361358529	-65.73075000000001	59.616949999999974	-91.15015000000002	97.26395
ccnd2	0.010884150361358529	-19.394999999999982	230.74299999999994	-567.6610000000001	356.3130000000001
ccnd2	0.010884150361358529	91.64749999999981	308.60749999999985	-763.5725000000001	363.3174999999999
ccnd2	0.010884150361358529	68.97874999999999	256.3187499999999	-846.6462500000001	521.3487499999999
ccnd2	0.010884150361358529	131.54999999999995	90.36999999999989	-744.27	522.3499999999999
ccng1	0.003734924311001267	-278.3475000000001	-75.77750000000015	494.82249999999976	-140.6975
ccng1	0.003734924311001267	-78.46974999999998	6.663249999999948	1.6792499999999677	70.12725
ccng1	0.003734924311001267	-91.65774999999996	20.025250000000028	74.38925	-2.756749999999954
ccr7	0.06606363572940972	71.1172499999999	101.33624999999995	466.83925	-639.2927500000001
ccr8	0.0037769358836477604	-7.157397499999998	-14.290557499999998	31.020902500000002	-9.572947499999998
cct2	0.014460559894212022	-106.77750000000015	153.25250000000005	204.32249999999976	-250.79750000000013
cct2	0.014460559894212022	99.86750000000029	357.0174999999999	-367.1524999999999	-89.73250000000007
cct2	0.014460559894212022	-151.56749999999965	103.71250000000009	303.63250000000016	-255.7774999999997
cct3	0.010118462134784864	-173.63999999999987	321.5500000000002	-310.00999999999976	162.10000000000014
cct3	0.010118462134784864	-1.594175	21.566225000000003	-31.238775000000004	11.266724999999994
cct3	0.010118462134784864	4.769925000000001	1.4182249999999996	-0.6627750000000017	-5.525375
cct3	0.010118462134784864	-213.73500000000013	423.16499999999996	-445.47500000000014	236.04500000000007
cct3	0.010118462134784864	-54.67424999999997	94.00074999999998	-56.25025000000002	16.923749999999984
cct3	0.010118462134784864	-2.4068524999999994	4.5513675000000005	-0.48966249999999967	-1.6548524999999996
cct3	0.010118462134784864	-145.97475000000009	194.33224999999993	-197.7197500000001	149.3622499999999
cct4	0.006049791729696557	-99.02499999999964	-120.47499999999991	527.8850000000002	-308.38499999999976
cct4	0.006049791729696557	1.4951074999999996	-0.8520225000000003	-1.2246125000000005	0.5815275
cct4	0.006049791729696557	-6.572900000000001	8.063399999999998	2.8947000000000003	-4.385200000000001
cct4	0.006049791729696557	137.57500000000027	-260.90499999999975	413.8250000000003	-290.4949999999999
cct4	0.006049791729696557	103.4224999999999	-198.9575000000002	327.8125	-232.27750000000015
cct4	0.006049791729696557	31.968500000000034	-21.67750000000001	-5.711500000000001	-4.579499999999996
cct4	0.006049791729696557	16.739494999999998	-40.660085	28.82019499999999	-4.899605000000008
cct5	0.015489695002694153	186.7824999999998	89.99249999999984	-227.2175000000002	-49.55749999999989
cct6a	0.009903175992611313	-118.22749999999996	339.4124999999999	-354.1575	132.97249999999985
cct6a	0.009903175992611313	-18.855000000000018	464.9449999999997	-604.9450000000002	158.85500000000002
cct7	0.008605457158989653	23.624999999999773	82.32499999999982	-270.97500000000014	165.02499999999986
cct7	0.008605457158989653	51.57024999999999	31.24324999999999	-173.56175000000007	90.74824999999998
cct8	0.009369281351131105	-190.73000000000002	231.94000000000005	-171.69000000000005	130.48000000000002
cct8	0.009369281351131105	-0.22459925000000003	-0.21116125000000002	0.34897274999999994	0.08678774999999994
cd177	-0.010234414608466759	0.9527195000000002	-0.9846924999999999	0.8506295000000001	-0.8186564999999999
cd200	0.004376951609491514	-94.22902500000001	103.26067499999999	12.534674999999993	-21.566325000000006
cd52	-0.02449438414234599	446.2275000000009	-634.5324999999993	793.3575000000001	-605.0524999999998
cd6	0.0037665646118310507	44.71949999999998	-75.21350000000001	79.11449999999996	-48.62049999999999
cd69	0.00957659150496978	-53.735749999999996	360.3022500000002	-246.40775000000002	-60.15875
cd74	-0.011573412506704456	-12.699375	-6.279074999999999	7.028224999999999	11.950225000000003
cd79b	-0.0025011646112794443	-12.742874999999998	-17.358914999999996	-3.0928049999999985	33.194595
cdc34	0.0035188389421470703	-86.57299999999998	94.35300000000001	-47.454999999999984	39.67500000000001
cdk4	0.0058258033296468646	-6.427249999999901	16.161749999999984	0.5427500000000123	-10.277249999999981
cdk4	0.0058258033296468646	-38.95100000000002	8.85000000000008	17.995000000000005	12.105999999999995
cdk4	0.0058258033296468646	-58.679499999999905	29.52150000000006	40.456500000000005	-11.29849999999999
cdkn1a	0.006805432718918075	-142.457325	247.75287500000002	-153.497425	48.201875
cdkn1a	0.006805432718918075	-253.1329	398.6547	-251.1945	105.67270000000002
chchd10	0.007016144369985452	-181.42325000000002	-180.72625000000002	-228.27324999999996	590.42275
chchd10	0.007016144369985452	-375.033	-430.097	-493.087	1298.217
cish	0.009580902723914328	-479.44125	560.2447500000001	-546.7482500000001	465.9447499999999
cited2	-0.0030468765736503	-6.287174999999998	-19.341874999999998	6.7536249999999995	18.875425000000007
cited2	-0.0030468765736503	-208.58525000000003	-108.26824999999985	47.07574999999997	269.77774999999997
ckap4	-0.003749042750986856	8.344100000000001	-4.2126	-6.7044	2.5729000000000006
ckap4	-0.003749042750986856	7.741822500000001	3.5962224999999997	-10.083767499999999	-1.254277499999997
ckap4	-0.003749042750986856	9.377225	-2.690875000000002	-2.497074999999999	-4.1892749999999985
ckap4	-0.003749042750986856	43.54085	6.627850000000002	-35.17535000000001	-14.993350000000007
cnn2	-0.0072753177864357185	683.5349999999999	-424.41499999999996	-41.59500000000003	-217.5250000000001
coro1b	-0.003735906986816246	25.909999999999968	-63.69200000000001	97.12899999999996	-59.34699999999992
cotl1	-0.007756295018557551	132.351	-92.87799999999999	-30.165999999999997	-9.307000000000016
cotl1	-0.007756295018557551	199.24774999999988	-127.49525	-37.95925	-33.79324999999983
cotl1	-0.007756295018557551	230.30500000000006	-167.034	-9.233999999999924	-54.03699999999992
cotl1	-0.007756295018557551	135.97675000000004	-174.31124999999997	129.04875000000004	-90.71424999999999
cotl1	-0.007756295018557551	684.52	-477.02	48.04999999999973	-255.55000000000018
csf2rb	-0.003114738154016626	2.596455999999999	-1.4759479999999994	-0.6066539999999996	-0.5138539999999994
csf2rb	-0.003114738154016626	-10.837775000000002	-8.237115000000003	-6.974775000000002	26.049665
cst3	-0.008702102614849267	-101.85974999999996	102.75125000000003	-31.137749999999983	30.246250000000032
ctsh	-0.002898287465788263	-0.30009949999999996	-5.0553115	1.6993105000000002	3.6561005
ctsh	-0.002898287465788263	-1.5203474999999997	-2.6902174999999997	1.9198225000000004	2.2907425000000003
cxcr2	-0.004881708991515039	-3.403870999999999	12.282819	-4.2914509999999995	-4.587496999999999
cyc1	0.004964528829231838	-5.848250000000007	130.9007499999999	-194.30325000000005	69.25075000000004
ddb1	0.004063194745446357	-4.3770000000000095	25.851	-20.204000000000008	-1.2699999999999818
ddit3	0.003815206420446924	-30.571249999999992	38.51675	74.95875000000001	-82.90424999999999
ddit3	0.003815206420446924	-14.96145	13.883250000000004	6.63505	-5.556849999999997
ddx21	0.005519547718662099	-21.317000000000007	65.28700000000003	-127.10299999999998	83.13300000000004
ddx21	0.005519547718662099	-61.26974999999999	55.14225000000002	-3.905750000000012	10.03325000000001
ddx39	0.004265301601076483	188.55874999999992	24.6087500000001	-564.04625	350.8787500000001
ddx39	0.004265301601076483	296.5625	102.13250000000016	-897.2375	498.5425
ddx39	0.004265301601076483	1.8788725	-9.946717499999998	1.0168725000000016	7.0509725
ddx39	0.004265301601076483	197.78575	135.70575000000008	-753.25725	419.76575
ddx39	0.004265301601076483	287.9625000000001	87.75250000000028	-780.9174999999998	405.2025000000003
dhx15	0.004268250849734799	57.30749999999989	7.407500000000255	-442.90250000000015	378.1875
dhx15	0.004268250849734799	-57.625	57.01499999999987	-77.64499999999998	78.25500000000011
dok3	-0.004198375654194332	8.5666425	-8.072127499999999	-4.231057499999997	3.7365425000000023
dstn	-0.0028735184999590805	-251.27949999999998	-137.12449999999995	452.1355000000001	-63.73149999999998
dusp2	0.005524353260060845	54.6155	13.14549999999997	-16.94749999999999	-50.81350000000003
dusp5	0.014101619144749496	39.63452500000001	-72.576075	-108.74697499999999	141.68852499999997
eef1e1	0.00505453495280762	-151.34050000000002	332.5564999999999	-298.7585	117.54250000000002
eif1ax	0.004724402524304273	17.372500000000173	145.2025000000001	-411.45749999999987	248.88250000000016
eif1ax	0.004724402524304273	3.0307250000000003	-0.680275	-3.1339749999999995	0.7835250000000009
eif1ax	0.004724402524304273	19.362125000000006	2.049724999999995	-30.507875	9.096024999999997
eif3a	0.00430814450416704	-112.83249999999987	162.73750000000018	-92.78249999999991	42.877500000000055
eif3a	0.00430814450416704	-70.01450000000006	88.29449999999997	-19.25950000000006	0.9794999999999732
eif3a	0.00430814450416704	-219.32299999999998	171.83300000000003	60.632000000000005	-13.141999999999996
eif3a	0.00430814450416704	-208.77250000000004	-15.112499999999727	109.47749999999996	114.40750000000025
eif3b	0.005284975122562192	-2.3317500000000564	81.66724999999997	-129.11375000000004	49.77824999999996
eif3c	0.015781841965084278	-114.3425000000002	185.33749999999986	-103.19250000000011	32.19749999999999
eif3c	0.015781841965084278	-294.89374999999984	0.15125000000011823	140.45125000000007	154.29125000000022
eif3c	0.015781841965084278	-53.46749999999997	259.33249999999975	25.19249999999988	-231.05750000000012
eif3c	0.015781841965084278	-223.23750000000018	280.2624999999998	54.23250000000007	-111.25750000000016
eif3d	0.006197912841805464	11.095500000000015	75.1785000000001	-43.627500000000055	-42.646499999999946
eif3e	0.00365377759608275	9.7713875	-5.1744125	-4.2396425	-0.35733250000000005
eif3e	0.00365377759608275	185.23750000000018	-11.342499999999745	632.5974999999999	-806.4924999999998
